	APL	CO2	COBL9	COR	E30	GL2	PET111	S17	S18	S32	S4	SCOL	SCR	WER	WOL	WOX5	Elong	Mat	Mer	Wrt	CHX	MOCK
AT2G19210	0	0	0.463489	0	0.0136207	0	0.008875133	0	0	0	0	0.0087362	0	0	0.010381133	0.008555933	0.496452333	0.319380333	0.002579417	0.032535433	25.14653333	2.02958
AT2G19220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017817433	0
AT2G19230	0	0	0.0830906	0	0	0.039729567	0.02486	0.0226109	0.016399533	0	0	0.007459333	0	0	0.026219967	0.007273767	0	0	0.002493933	0.00872922	0.0329573	0.009393467
AT2G19240	1.199846667	0.334305333	0.971361333	0.123398967	0.812071333	0.737574	1.618217	0.952251333	0.637237333	1.111362	1.289218667	0.748002667	0.341499667	0.575028667	1.197214667	1.350803333	0.668822333	0.831772667	1.216916667	1.014760333	1.461023333	1.146286667
AT2G19260	4.426736667	5.296913333	1.99693	2.115836667	2.894073333	3.057153333	4.490853333	5.256743333	2.890151333	4.69599	6.61633	4.563796667	4.478863333	3.857516667	4.223443333	7.094603333	4.653093333	2.008063333	8.90593	5.62164	7.080043333	4.31223
AT2G19270	38.33436667	31.52113333	38.3948	40.21256667	70.70656667	35.1556	44.77176667	41.83656667	38.80623333	40.0116	42.0799	32.91426667	40.59476667	39.0404	34.5167	33.15343333	68.04486667	65.06363333	68.0459	41.70003333	51.8005	34.07466667
AT2G19280	2.297066667	2.828993333	1.107070333	1.213113333	1.28862	1.755916667	2.747686667	1.998206667	1.028778667	2.312383333	3.15935	1.769173333	1.805353333	2.094093333	2.905993333	3.213163333	1.328016667	0.877912667	3.286003333	2.970923333	3.72373	2.6634
AT2G19290	0	0	0	0	0	0	0	0	0.417446667	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19310	8.730773333	6.30372	6.084993333	15.14361333	13.00427	5.907073333	30.07704667	3.584613333	14.26146667	11.49408	3.661493333	3.58402	1.59196	2.10053	2.38656	1.849639	2.438573333	5.107393333	0.647448667	3.573	0.889564333	4.39197
AT2G19320	0	0	0	0	0	0.092829333	0.060860333	0	0	0	0	0	0	0	0	0	0	0	0.031028933	0	0	0
AT2G19330	0.131198	0.049128333	0.476105333	0.505913333	6.80627	0.144002667	0.361019333	0.275389	1.008597	0.099511667	0.243777667	0.253268	0.694401	0.277516667	0.190217	0.055632667	0.327081333	0.150945667	0.449900667	0.079410333	0.911498	0.312271333
AT2G19340	7.42838	11.6392	10.78630667	11.72083	10.61503667	6.375006667	6.12342	4.231733333	14.02297333	7.661036667	9.7659	4.391736667	7.332673333	7.007856667	8.546496667	10.13338	15.78396667	12.55613333	11.21646667	10.9975	5.679813333	9.67123
AT2G19350	8.979716667	8.174903333	5.92507	5.83969	19.80483333	4.48513	7.822103333	6.167206667	13.09133333	9.476296667	9.973416667	4.891976667	5.67342	4.751983333	7.012676667	13.19545	13.9622	17.9658	14.6082	12.0718	10.57640667	10.12448
AT2G19360	0	0	0.042721	0.047314	0	0	0.058532667	0.058800333	0	0	0	0	0	0.023696733	0.012223967	0	0	0	0	0	0	0
AT2G19380	1.535879333	2.398356667	1.63043	1.267069333	2.890573333	2.512346667	2.36892	1.49506	1.941212333	3.156046667	4.0168	3.590893333	2.93351	2.68635	3.02935	3.05167	2.191706667	1.032871	6.093296667	2.689283333	4.06914	2.414136667
AT2G19385	9.160076667	42.8706	3.377573333	1.553476667	9.303126667	21.07646667	17.85379	5.447763333	6.21703	32.33153333	46.1045	32.42343333	22.70246667	29.18893333	33.37556667	37.48106667	13.91526667	6.196566667	110.7476333	19.3616	17.43156667	16.00063333
AT2G19390	4.78176	4.485866667	5.538123333	3.750996667	5.35325	3.775696667	5.65241	4.3839	5.112993333	6.22615	7.088926667	3.80445	4.469746667	4.90536	5.132626667	5.32924	4.624456667	3.933853333	5.4685	5.595996667	4.505386667	4.40805
AT2G19400	0.642538667	0.400325333	0.76849	0	0.407048333	0.204048967	0.530807333	0.461630333	0.609813	0.594321	0.635140667	0.394431667	0.2288892	0.249118	0.565432333	0.797631333	0.566616333	0.305685333	0.756129333	0.663540667	0.508152333	0.367434
AT2G19410	0.656966333	0.053811767	4.040953333	0.2801169	0.024926933	0.039158	0.1043397	2.654843333	0.036092333	0.3525682	0.060977	0.257444333	0.1569792	0.421174667	0.797427733	0.068591067	0.444091333	5.651866667	0.0057224	2.54278	0.151121333	0.653888
AT2G19420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19430	7.7874	14.01633333	3.309676667	1.778313333	3.051626667	9.90878	9.328286667	7.64141	3.030973333	15.06566667	16.40556667	10.39828	8.60669	11.79071667	13.15473333	18.3394	9.71631	8.258503333	22.40476667	10.54102333	5.36271	8.14561
AT2G19440	0.358972	2.256126667	0.1543719	0.127965333	0.212501	2.07314	3.970486667	0.213449	0.153397	0.971019667	1.63006	1.709366667	1.876913333	1.97739	2.18383	3.56747	0.673650667	0.086897133	4.080953333	1.171584667	1.4163	0.749222333
AT2G19450	6.156116667	3.45313	16.09913333	2.99952	42.58283333	5.408103333	8.16849	3.333746667	3.4255	3.250283333	3.327273333	3.957113333	2.85963	4.50681	5.523746667	3.449753333	10.96806667	41.45673333	8.30189	7.277723333	10.62393	16.6565
AT2G19460	43.49103333	2.257389333	12.74714	2.053716	4.073196333	39.37616667	8.566126667	18.01605667	3.970093333	76.51476667	0.653493	11.015	4.290443333	19.43896667	19.19732	0.995909667	78.84183333	18.6939	66.45343333	16.66686667	11.41973	9.341286667
AT2G19470	26.34086667	20.22206667	3.710243333	16.96676667	60.91296667	11.23347	19.75026667	23.7192	6.713956667	26.2932	20.80503333	13.89143333	16.76556667	13.01353333	18.2447	22.56216667	18.89996667	36.76393333	23.8461	21.91393333	13.47513333	21.2145
AT2G19480	89.42896667	180.1393333	42.27013333	30.87883333	96.51086667	121.5846667	101.3226333	86.23	39.5427	205.0403333	254.2253333	166.7983333	143.6391667	141.4646667	155.1626667	140.3646667	148.4873333	120.132	427.3976667	170.9166667	51.34083333	135.3536667
AT2G19490	4.655223333	15.50796667	1.604703	0.952770333	6.795603333	7.687526667	6.115616667	2.609693333	1.543011667	15.7727	17.89153333	10.45578	7.102423333	9.167123333	11.70696667	19.98476667	3.046746667	2.576043333	21.06283333	6.756846667	6.538993333	6.313363333
AT2G19500	0.060480333	0	0	0	0	0	0.041012167	0	0	0	0.014428767	0	0	0.017796267	0	0	0.0071143	0	0	0.0256692	0.051358733	0.0370493
AT2G19510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19520	10.10319	21.91626667	3.644663333	3.854136667	4.02482	17.22066667	15.9737	7.88779	7.9157	37.5933	38.91596667	20.8349	18.44143333	22.53976667	23.2534	34.88776667	10.73673333	6.49904	50.11706667	15.6062	4.56183	11.2894
AT2G19530	2.10666	3.798093333	1.570627	1.181754	1.034778667	2.901836667	2.58029	1.345948667	1.142118	3.94573	7.112553333	5.36402	3.047073333	4.051403333	4.297096667	3.72506	5.727863333	1.477287	18.40066667	3.794226667	2.26189	2.534506667
AT2G19540	18.71963333	63.73756667	7.63365	4.921063333	15.1957	37.0171	37.27403333	18.61406667	12.05117667	50.2871	69.73553333	47.79093333	33.48923333	46.5861	50.67926667	70.98376667	22.41473333	28.1539	121.6246667	31.79946667	19.21056667	30.35646667
AT2G19550	2.017543333	0.528935667	0.757954333	0.857712	1.026954	0.671405	1.719347	0.951783333	0.641384	0.765689333	0.580092333	0.47199	0.739094333	0.516664667	0.76818	1.292183333	0.238397667	0.385058667	0.517720667	0.311337667	0.2600667	0.483214
AT2G19560	11.5274	7.884066667	3.674476667	5.131026667	8.354603333	4.932226667	5.482223333	7.55236	7.905933333	8.759573333	9.952093333	6.148886667	5.933773333	4.929176667	7.27309	9.154666667	8.611616667	12.13226667	12.25926667	7.313123333	14.47493333	7.288076667
AT2G19570	90.4041	30.34056667	88.96213333	234.1886667	32.55983333	52.00746667	52.94923333	58.17513333	22.11363333	17.5521	8.245796667	42.53626667	44.3162	31.9863	35.56173333	14.7965	67.92036667	131.947	13.23666667	54.38766667	121.5085	25.71076667
AT2G19580	28.76883333	3.101706667	0.229014333	10.93480333	0.822476667	0.234393733	0.576317667	12.779	0.722291333	7.666646667	1.443396667	1.190219667	0.376979667	0.300184333	0.555449333	0.854131	4.534233333	7.905873333	0.849399333	6.467233333	2.28455	5.974746667
AT2G19590	25.51186667	4.624583333	8.582093333	8.1487	0.976799	2.074536667	36.39212667	4.5112	1.038795667	2.40639	1.3051	4.22346	1.620726667	4.5919	3.286176667	3.400086667	3.869223333	5.48913	4.066076667	5.441053333	19.84936667	36.10206667
AT2G19600	13.18296667	11.7164	6.608656667	11.09843333	2.51333	8.218236667	14.22016	11.21420667	15.94543333	10.11511667	9.512243333	7.33043	6.288136667	8.256653333	10.12912667	14.96736667	10.42773333	6.01446	11.2332	9.576036667	6.615686667	9.757183333
AT2G19610	2.40871	0.977444	1.534279667	1.397333333	0.256180233	1.055471	2.101070333	2.154506667	3.39204	0.774352	0.946304333	0.745566667	0.560505333	1.126351667	1.03345	1.381634333	0.097285967	0.038303367	0.086746033	0.146575867	0.022121867	0.229235667
AT2G19620	32.58906667	8.762126667	25.20003333	43.48536667	3.863503333	8.586343333	6.177426667	17.93443333	4.857133333	8.40611	3.881133333	6.772726667	9.817826667	6.264103333	7.644743333	7.919093333	16.92756667	3.834173333	7.705623333	8.97099	13.2944	4.482043333
AT2G19630	0.036268333	0.060242	0.097693333	0	0	0.030556733	0.144420333	0.364878	0.864233333	0.117410667	0	0	0.098242	0.082048	0.033938667	0	0	0	0	0	0	0
AT2G19640	3.61959	15.3112	2.47874	2.232126667	2.74175	14.33456667	9.969953333	3.336116667	2.18205	18.54996667	22.4598	15.44596667	13.30431667	15.92026667	17.91396667	13.37946667	7.75987	2.179806667	47.55603333	13.5373	5.456433333	10.33346667
AT2G19650	0.977778333	0.0657325	0.144437667	1.023282667	0.1094665	0.403767667	0.112623733	0.098381133	0.077069667	0.074546633	0.134956267	0.134980667	0.1454296	0.106554633	0.223182233	0.0194715	0.054093567	0.390649667	0.088478067	0.163861	16.01063333	0.349860333
AT2G19660	2.778923333	4.928656667	12.90413333	30.91446667	1.837669333	23.14003333	9.56062	1.100824333	1.966464	1.149999667	2.756266667	12.60883333	9.647753333	20.11453333	11.72143333	1.797486667	13.6552	0.102969	6.63436	8.423456667	4.665876667	3.87619
AT2G19670	6.340651667	58.2715	3.998466667	3.463656667	8.508496667	35.08093333	21.28760333	4.883359	5.892666667	50.07663333	72.9968	47.1315	35.96303333	46.35133333	58.64963333	46.88026667	17.03946667	1.83187	194.8196667	31.58216667	5.279456667	19.48046667
AT2G19680	179.017	101.2866667	155.465	133.8103333	22.0698	154.3783333	105.0619333	110.0606667	120.1487333	95.1284	137.128	125.54	109.6957667	145.803	108.9056333	59.7141	235.9013333	102.5150333	265.1383333	94.83446667	27.0659	66.9757
AT2G19690	5.15233	6.566306667	8.833376667	5.515266667	0.925094333	6.100973333	3.621533333	1.911776667	10.14023	4.635183333	5.076546667	4.688136667	3.70026	5.37502	7.651316667	5.554773333	10.30311333	1.255503333	11.15018	5.408163333	6.47503	3.38593
AT2G19700	0	0.229120667	0.728158667	0.107418667	0	0.293665667	0.3872943	0.195773	0.305276	0.610123	0.174089333	0.140592667	0.477774	0.570734667	0.288049667	0.277774667	0.0805931	0.173132	0	0.056330267	0.936264333	0.0601071
AT2G19710	15.11616667	7.81635	33.17963333	18.41533333	72.35793333	16.49776667	22.24903333	15.4649	22.09366667	6.63739	6.961986667	12.17303333	17.60643333	12.56976667	10.44071	8.969946667	12.4555	27.30286667	4.69947	9.35416	77.95593333	8.274506667
AT2G19720	7.183683333	13.15208667	2.333403333	2.064346667	1.071296333	7.316206667	5.20931	3.445163333	1.228255667	9.85841	14.51746667	8.574533333	6.479066667	9.87187	11.58395333	9.59873	13.29653333	5.19018	35.58043333	10.92442	2.807703333	5.9959
AT2G19730	412.1013333	1528.123333	321.8073333	142.4083333	192.4596667	845.3966667	467.0633333	157.5932	254.3556667	949.9376667	1504.61	699.284	467.226	855.774	1010.159667	1242.46	876.4636667	123.3161667	2249.093333	569.2083333	27.23723333	334.7623333
AT2G19740	83.83106667	362.503	55.1895	30.43226667	37.61286667	229.254	200.3306667	43.17063333	41.79023333	240.592	458.7143333	268.688	188.4203333	275.8686667	275.1176667	304.0216667	249.8173333	40.26933333	989.3936667	186.5146667	15.12713333	105.4343333
AT2G19750	73.2302	262.172	47.7531	40.68256667	26.0947	185.5863333	147.2954333	44.4437	36.43153333	240.438	398.388	237.803	196.9213333	218.4746667	239.0613333	226.676	123.5416667	22.51423333	505.5386667	135.723	23.47726667	90.7701
AT2G19760	321.911	70.8547	762.815	290.1296667	110.8739333	179.4573333	91.82026667	334.743	476.0146667	135.386	80.20223333	196.2336667	156.022	148.2703333	145.55	43.02873333	707.781	472.7803333	73.07516667	293.703	14.68003333	252.7146667
AT2G19770	0	0	0.485736	0	0	0.04918	0	0	0	0	0	0	0.037234	0	0.130348	0	0.241987133	0.590839667	0.0257869	0.115882567	0	0.080318533
AT2G19780	1.614643333	0.960886	2.443626667	0.3358279	0.396218567	1.363595333	1.163709333	2.67825	89.093	4.912873333	8.082046667	1.867026667	1.496332333	0.839648333	5.331826667	1.40428	1.51487	0.678598333	0.281550333	2.910576667	1.772953333	1.502806667
AT2G19790	149.5246667	105.1451	195.1816667	223.4823333	76.988	162.9826667	160.274	141.3413333	306.4883333	133.3283333	135.1763333	142.089	154.5993333	158.3126667	127.243	89.5463	265.936	151.4646667	190.9786667	133.623	51.48406667	123.3883333
AT2G19800	1.615930333	13.61331667	105.8105	23.13365667	2.491708333	20.319	25.9039	2.559356667	17.2988	1.13459	2.814426667	23.38643333	8.363033333	32.68433333	18.46616667	2.186683333	367.768	225.9613333	220.4456667	26.43596667	298.8443333	51.4825
AT2G19802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029664733	0.172634667	0	0.120331	0.081282667	0.122294667
AT2G19810	3.82927	4.881493333	3.791493333	0.729378333	3.999036667	3.43634	28.87582667	2.54408	39.32526667	21.0792	10.86745	4.174686667	2.338453333	6.3155	6.778566667	19.66973333	1.888233333	2.528476667	4.779296667	5.94822	40.634	1.824793333
AT2G19820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103107667	0
AT2G19830	54.26923333	41.1067	86.3342	66.70546667	130.7856667	38.75863333	42.23953333	43.43603333	122.0373333	40.47273333	37.28993333	32.43743333	37.05663333	32.83216667	38.76013333	45.7571	88.97066667	124.1323333	45.22213333	53.71576667	30.2517	41.6532
AT2G19850	0	0	0	0	0.130536667	0.032622233	0	0	0.095891667	0	0	0	0	0	0	0	0	0.081418833	0	0.0328511	0	0.0157035
AT2G19860	10.31381333	10.78081667	8.664906667	13.82483333	67.31323333	7.902653333	7.304883333	21.19506667	16.19143333	6.727796667	6.926676667	7.801403333	11.25985333	8.172203333	8.870123333	8.56282	18.1092	30.5397	10.5157	11.56327	12.12123333	7.288806667
AT2G19870	3.104273333	11.5189	0.896907667	1.38603	5.06202	5.694496667	5.4815	3.131763333	1.193997333	12.85477667	15.22483333	8.092566667	8.269186667	9.45335	9.777156667	13.47893333	4.898573333	3.85477	25.13003333	10.42144333	13.024	8.166943333
AT2G19880	40.2098	19.40486667	25.91443333	54.98293333	31.90566667	14.22013333	7.466833333	29.97316667	40.56783333	24.921	11.60773333	9.865123333	21.18386667	12.11224	14.45706667	11.1498	37.0386	8.707686667	10.40319	20.06193333	9.767353333	12.0004
AT2G19890	1.774828	0.200582667	1.154302	1.653703333	1.494296667	0.591351	0.305461	0.993249333	3.138426667	0.975911333	0.069159667	0.270508	1.20808	0.369945333	0.258612333	0.164642333	0.024774567	0.014973167	0	0	0.020602467	0
AT2G19893	0.86286	0	2.88957	1.26016	0	0.256724667	0.510615	0.363966667	1.454683333	0	0	0	0.613593333	0.28772	0	0	0	0	0	0	0	0
AT2G19900	0.734495867	0.132631	0.220572333	0.389245	1.052928	0.163177133	0.698921333	1.729101	0.505193	0.041411033	2.181356667	0.453549333	0.1936473	0.030513667	0.068735	0.415038667	0.049548	0.791415	0.011071233	4.91574	2.092936667	0.18481
AT2G19910	0.0786943	0.024159367	0.263852733	0.046216333	0.051195067	0.098459833	0.112035	0.051549367	0.123281	0.344800333	0.032402733	0.018121933	0.096807433	0.020371133	0.0640202	0.198866	0	0	0.02169019	0.013467193	0.0386111	0.009675267
AT2G19920	0.041832833	0.082347033	0.254242333	0.187066033	0.104187833	0.154812633	0.2526873	0.106587333	0.229068967	0.118808367	0.0434096	0.085220967	0.0685961	0.236496	0.156391033	0.207784633	0.01865393	0.004455333	0.114164667	0.0453333	0.114815333	0.031275067
AT2G19930	2.618216667	2.90914	0.869944	0.5886	1.496676667	1.398246667	3.970423333	2.584873333	1.378463	3.98225	4.31793	1.778376667	1.703043333	2.278813333	2.628066667	12.0398	0.806375	1.115873333	2.690933333	3.459743333	2.024213333	2.222416667
AT2G19940	11.86466667	24.1697	11.4143	12.70533333	5.07677	19.0763	15.12056667	15.1515	3.955896667	14.2685	21.49436667	15.0054	13.62533333	17.78656667	20.4679	19.66863333	21.84173333	12.2272	37.09556667	15.0746	12.45283333	12.5611
AT2G19950	16.9652	15.43536667	27.45406667	26.27193333	8.53003	16.685	17.53076667	13.11763333	38.2831	13.7083	17.4796	12.77813333	13.98313333	15.17603333	16.76343333	11.55973333	26.60346667	24.50476667	13.45116667	20.21936667	11.2781	12.94713333
AT2G19960	0.094304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261554333	0	0.029374767	0.423312667	0.045741667
AT2G19970	0.423534	0.126895667	3.562296667	0.365492333	0.272222333	0.164234	8.788723333	0.054422	0	0	0.120310667	1.444344333	0.184069333	2.32961	1.025323333	0.186528	0.083822267	2.606463	0.357906	3.12053	1.010403333	2.020866667
AT2G19980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097739
AT2G19990	0	0	0	0	0	0	0.235102667	0.114018333	0	0	0	0	0	0	0	0	0	0.046274667	0	1.26039	0	1.447983333
AT2G20000	8.73119	12.70066667	6.129626667	8.614366667	8.837546667	7.11764	11.71961	7.227123333	10.87545333	16.80706667	15.95613333	8.653436667	8.233326667	7.21026	11.22633333	15.85656667	7.761343333	6.627653333	12.55583333	8.00398	8.586526667	6.579303333
AT2G20010	14.43416667	6.04938	22.69193333	15.16096667	48.60366667	9.624376667	11.08781	9.437746667	50.6504	16.30863333	7.113226667	6.64183	8.529036667	9.100716667	9.10271	4.690193333	17.98986667	39.70066667	5.20595	14.77386667	20.7422	17.6252
AT2G20020	2.569726667	5.080733333	1.542256667	0.951810667	2.91039	4.47922	4.400873333	2.99154	1.208768	5.542006667	7.205293333	5.11002	3.717263333	5.385806667	4.730363333	6.629906667	4.674736667	2.724313333	12.56836667	4.463823333	2.970566667	3.1542
AT2G20030	0.485926033	0.103098633	13.82196667	0.331658	0.867575	0.963837	0.918858	0.766354	0.776395667	0.416722	0.067782367	1.91268	0.668124667	1.095685333	1.354851333	0.708619667	2.602923333	25.82556667	0.006521167	6.418966667	5.111353333	8.733966667
AT2G20050	4.5275	16.69826667	4.700276667	10.23293333	17.1134	8.61205	9.3314	14.2683	8.79626	9.98455	17.7638	10.32823333	9.510533333	10.20383333	12.9337	16.15213333	12.0857	26.5347	15.128	17.83256667	8.134423333	12.90603333
AT2G20060	30.87626667	103.5218333	16.64923333	10.04198	15.52579667	57.08766667	44.59853333	14.6994	13.23949	69.55666667	118.1203333	74.5228	49.41863333	63.3058	89.6179	84.57383333	49.241	15.07423333	193.243	55.63653333	28.07536667	36.38593333
AT2G20070	0.069301	0	0	0	0	0	0.053441667	0	0.23754	0	0	0	0	0.080382	0	0.276701333	0	0	0.0270857	0	0	0
AT2G20080	16.98809	2.65746	30.10793333	22.26266667	17.87103333	12.20273333	15.36856667	23.06473333	9.063156667	4.39533	0.71797	12.86963333	28.58313333	18.78427333	20.03335333	2.319786667	17.07966667	23.2158	4.879903333	25.38343333	2.657403333	9.41327
AT2G20100	0.535103	0.797382667	0.388925	0.677013667	0.824200667	0.034995667	8.379651667	13.82693333	76.53436667	1.310763333	3.949993333	4.190576667	2.333996667	0	2.888963333	7.571656667	2.72355	1.99734	3.04259	5.783073333	1.630546667	3.39774
AT2G20110	1.862208	4.6681	3.303386667	1.320041667	6.100776667	3.108176667	7.432893333	3.1238	3.5336	4.572006667	5.459043333	4.17705	3.41466	3.23464	3.226673333	5.814573333	2.082936667	1.98325	6.93257	2.70181	4.43008	2.042506667
AT2G20120	24.9641	26.24556667	13.38326667	49.43483333	16.21086667	15.67786667	18.64176667	22.0296	24.84926667	21.5264	26.3514	15.31526667	27.99843333	15.66223333	21.72256667	30.0852	49.34133333	22.0526	36.54313333	23.6962	25.00733333	17.84783333
AT2G20130	15.89613333	10.54847667	29.71026667	26.96966667	31.97276667	13.84953333	10.02608	13.81413333	29.91043333	11.05818667	7.998746667	9.83222	15.8945	11.96983333	10.83498	8.792766667	34.7593	32.69926667	14.93923333	13.54426667	27.20343333	11.816
AT2G20140	35.4425	48.3915	42.04273333	31.3343	20.4683	48.14713333	27.72676667	28.761	36.43273333	68.83626667	58.29576667	37.28056667	32.04766667	49.50556667	44.3773	35.57453333	63.34343333	38.31206667	75.18906667	42.0788	14.06213333	31.92253333
AT2G20142	3.699743333	3.664216667	3.07433	15.86006667	12.91461333	1.794903333	0.825072667	5.695746667	1.750509333	2.494023333	0.566232667	1.366612333	4.501153333	1.066433667	1.094754	0.737352667	6.31205	42.88226667	0.094091	2.113606667	489.3593333	8.536916667
AT2G20150	0.1131434	0.190730033	0.45753	0.811591667	0.280289767	0.176032333	0.150323033	0.237116	0.164356667	0.043764333	0.038955	0.085754	0.043729333	0.168161867	0.128650667	0	0.006449333	0.142247367	0	0.008696767	8.81915	0.075022667
AT2G20160	0	0	0.496955	1.407533667	0	0.070802	0	0.097383333	0	0	0	0.077851333	0.067113667	0	0	0	0	0	0	0	4.88965	0
AT2G20170	0	0	0	0.045120333	0	0.0474443	0	0	0	0	0	0	0.031194467	0	0	0	0	0	0	0	1.152277667	0
AT2G20180	0.955836333	2.514976667	0.4925895	4.682516667	0.328093767	1.461278333	0.450685667	1.463676667	0.056779333	0.134047167	0.235097667	1.072325667	1.61747	1.136072333	0.534144	0.981755667	0.976295333	1.161506	0.699083333	1.45235	2.62203	1.416423333
AT2G20190	29.46336667	21.5084	10.35023	26.55553333	6.777943333	17.0423	18.88473333	34.38646667	34.46753333	31.81893333	30.11633333	14.7143	16.76326667	17.129	21.25576667	23.6678	21.34713333	10.71714	15.10136667	19.04503333	18.7674	13.48263333
AT2G20208	0.393506667	0	0	0	0	0.071014333	0	0.114249667	0.67843	0.180983333	0	0	0	0	0.221594667	0	0	0.143947333	0.083754667	0.081624667	0	0.058485
